unique_id,ds,y
BNB,2019-07-07,33.241062
BNB,2019-07-08,33.469681
BNB,2019-07-09,32.707649
BNB,2019-07-10,31.477377
BNB,2019-07-11,29.641972
BNB,2019-07-12,31.69433
BNB,2019-07-13,31.506933
BNB,2019-07-14,28.924282
BNB,2019-07-15,28.393448
BNB,2019-07-16,25.525009
BNB,2019-07-17,27.219601
BNB,2019-07-18,28.922812
BNB,2019-07-19,29.078394
BNB,2019-07-20,30.872244
BNB,2019-07-21,30.519543
BNB,2019-07-22,30.634586
BNB,2019-07-23,29.585196
BNB,2019-07-24,29.163717
BNB,2019-07-25,29.002432
BNB,2019-07-26,28.979189
BNB,2019-07-27,27.885626
BNB,2019-07-28,27.835171
BNB,2019-07-29,27.203272
BNB,2019-07-30,26.942305
BNB,2019-07-31,27.644558
BNB,2019-08-01,28.773273
BNB,2019-08-02,28.038483
BNB,2019-08-03,27.88986
BNB,2019-08-04,27.556162
BNB,2019-08-05,28.011879
BNB,2019-08-06,27.638088
BNB,2019-08-07,29.354368
BNB,2019-08-08,30.832846
BNB,2019-08-09,29.961473
BNB,2019-08-10,29.681858
BNB,2019-08-11,30.057255
BNB,2019-08-12,30.166882
BNB,2019-08-13,29.466278
BNB,2019-08-14,27.105581
BNB,2019-08-15,28.043447
BNB,2019-08-16,27.644571
BNB,2019-08-17,27.480522
BNB,2019-08-18,27.932446
BNB,2019-08-19,28.809004
BNB,2019-08-20,28.16749
BNB,2019-08-21,26.993715
BNB,2019-08-22,27.089191
BNB,2019-08-23,27.17053
BNB,2019-08-24,26.495663
BNB,2019-08-25,26.131847
BNB,2019-08-26,26.10833
BNB,2019-08-27,25.688978
BNB,2019-08-28,23.702868
BNB,2019-08-29,21.889606
BNB,2019-08-30,22.218857
BNB,2019-08-31,21.265915
BNB,2019-09-01,21.56867
BNB,2019-09-02,22.767134
BNB,2019-09-03,22.51454
BNB,2019-09-04,21.796309
BNB,2019-09-05,22.761099
BNB,2019-09-06,22.153149
BNB,2019-09-07,22.548977
BNB,2019-09-08,22.561689
BNB,2019-09-09,22.28739
BNB,2019-09-10,21.911144
BNB,2019-09-11,20.899321
BNB,2019-09-12,20.922277
BNB,2019-09-13,20.887466
BNB,2019-09-14,21.071585
BNB,2019-09-15,20.59894
BNB,2019-09-16,20.398512
BNB,2019-09-17,21.005367
BNB,2019-09-18,22.255444
BNB,2019-09-19,21.614601
BNB,2019-09-20,21.371471
BNB,2019-09-21,21.08218
BNB,2019-09-22,20.525558
BNB,2019-09-23,19.485477
BNB,2019-09-24,16.06769
BNB,2019-09-25,16.258373
BNB,2019-09-26,15.459808
BNB,2019-09-27,15.790263
BNB,2019-09-28,15.851419
BNB,2019-09-29,15.3051
BNB,2019-09-30,15.862675
BNB,2019-10-01,15.903211
BNB,2019-10-02,15.950048
BNB,2019-10-03,15.72676
BNB,2019-10-04,15.755114
BNB,2019-10-05,15.72358
BNB,2019-10-06,15.34898
BNB,2019-10-07,16.134346
BNB,2019-10-08,16.108192
BNB,2019-10-09,17.80658
BNB,2019-10-10,17.571154
BNB,2019-10-11,16.709532
BNB,2019-10-12,17.277906
BNB,2019-10-13,18.308025
BNB,2019-10-14,18.459478
BNB,2019-10-15,18.544653
BNB,2019-10-16,17.84005
BNB,2019-10-17,18.570269
BNB,2019-10-18,18.254192
BNB,2019-10-19,18.288546
BNB,2019-10-20,18.437923
BNB,2019-10-21,18.30555
BNB,2019-10-22,18.195602
BNB,2019-10-23,16.711174
BNB,2019-10-24,16.891573
BNB,2019-10-25,18.616058
BNB,2019-10-26,18.889704
BNB,2019-10-27,19.345646
BNB,2019-10-28,19.75832
BNB,2019-10-29,20.477106
BNB,2019-10-30,20.08695
BNB,2019-10-31,20.000233
BNB,2019-11-01,20.021502
BNB,2019-11-02,20.266994
BNB,2019-11-03,20.206045
BNB,2019-11-04,20.737982
BNB,2019-11-05,20.724674
BNB,2019-11-06,20.817923
BNB,2019-11-07,20.646936
BNB,2019-11-08,19.690773
BNB,2019-11-09,19.735447
BNB,2019-11-10,20.481758
BNB,2019-11-11,20.133141
BNB,2019-11-12,20.857447
BNB,2019-11-13,21.250431
BNB,2019-11-14,21.2647
BNB,2019-11-15,20.316225
BNB,2019-11-16,20.282654
BNB,2019-11-17,20.260794
BNB,2019-11-18,19.31687
BNB,2019-11-19,18.703299
BNB,2019-11-20,18.172274
BNB,2019-11-21,16.840218
BNB,2019-11-22,15.581703
BNB,2019-11-23,16.4195
BNB,2019-11-24,15.278765
BNB,2019-11-25,15.267364
BNB,2019-11-26,15.527255
BNB,2019-11-27,16.098288
BNB,2019-11-28,15.683207
BNB,2019-11-29,16.273304
BNB,2019-11-30,15.715951
BNB,2019-12-01,15.496336
BNB,2019-12-02,15.191858
BNB,2019-12-03,15.309556
BNB,2019-12-04,15.279978
BNB,2019-12-05,15.762839
BNB,2019-12-06,15.711299
BNB,2019-12-07,15.667086
BNB,2019-12-08,15.674523
BNB,2019-12-09,15.448539
BNB,2019-12-10,14.95887
BNB,2019-12-11,14.824551
BNB,2019-12-12,14.818167
BNB,2019-12-13,14.878744
BNB,2019-12-14,14.505015
BNB,2019-12-15,14.490446
BNB,2019-12-16,13.558786
BNB,2019-12-17,12.386941
BNB,2019-12-18,13.53526
BNB,2019-12-19,13.445779
BNB,2019-12-20,13.570779
BNB,2019-12-21,13.380659
BNB,2019-12-22,13.835881
BNB,2019-12-23,13.369034
BNB,2019-12-24,13.444571
BNB,2019-12-25,13.174839
BNB,2019-12-26,13.208636
BNB,2019-12-27,13.36272
BNB,2019-12-28,13.705417
BNB,2019-12-29,14.150045
BNB,2019-12-30,13.947442
BNB,2019-12-31,13.727642
BNB,2020-01-01,13.689083
BNB,2020-01-02,13.027011
BNB,2020-01-03,13.660452
BNB,2020-01-04,13.891512
BNB,2020-01-05,14.111019
BNB,2020-01-06,14.957808
BNB,2020-01-07,15.00925
BNB,2020-01-08,14.602934
BNB,2020-01-09,14.498314
BNB,2020-01-10,15.025826
BNB,2020-01-11,14.946328
BNB,2020-01-12,15.322083
BNB,2020-01-13,15.227272
BNB,2020-01-14,16.626122
BNB,2020-01-15,17.654812
BNB,2020-01-16,17.076946
BNB,2020-01-17,18.135199
BNB,2020-01-18,17.823919
BNB,2020-01-19,17.369253
BNB,2020-01-20,17.325275
BNB,2020-01-21,18.127666
BNB,2020-01-22,17.798361
BNB,2020-01-23,17.021404
BNB,2020-01-24,17.047409
BNB,2020-01-25,16.976107
BNB,2020-01-26,17.438633
BNB,2020-01-27,17.691341
BNB,2020-01-28,18.115135
BNB,2020-01-29,17.912777
BNB,2020-01-30,18.590408
BNB,2020-01-31,18.210979
BNB,2020-02-01,18.218321
BNB,2020-02-02,18.448185
BNB,2020-02-03,18.462755
BNB,2020-02-04,18.177366
BNB,2020-02-05,19.21505
BNB,2020-02-06,20.595263
BNB,2020-02-07,22.062258
BNB,2020-02-08,21.782419
BNB,2020-02-09,24.308561
BNB,2020-02-10,25.218315
BNB,2020-02-11,25.637403
BNB,2020-02-12,26.466763
BNB,2020-02-13,25.4401
BNB,2020-02-14,26.296959
BNB,2020-02-15,24.149651
BNB,2020-02-16,23.466389
BNB,2020-02-17,23.551378
BNB,2020-02-18,24.058178
BNB,2020-02-19,22.333511
BNB,2020-02-20,22.229147
BNB,2020-02-21,22.184877
BNB,2020-02-22,21.968481
BNB,2020-02-23,22.828871
BNB,2020-02-24,22.044127
BNB,2020-02-25,20.34247
BNB,2020-02-26,18.799131
BNB,2020-02-27,19.122568
BNB,2020-02-28,18.854837
BNB,2020-02-29,19.584091
BNB,2020-03-01,18.963232
BNB,2020-03-02,19.814064
BNB,2020-03-03,19.63719
BNB,2020-03-04,19.959188
BNB,2020-03-05,20.802031
BNB,2020-03-06,21.288389
BNB,2020-03-07,20.179567
BNB,2020-03-08,16.974066
BNB,2020-03-09,16.570744
BNB,2020-03-10,16.875654
BNB,2020-03-11,16.524834
BNB,2020-03-12,9.600166
BNB,2020-03-13,10.833057
BNB,2020-03-14,10.140449
BNB,2020-03-15,10.436018
BNB,2020-03-16,9.38605
BNB,2020-03-17,10.077175
BNB,2020-03-18,10.119137
BNB,2020-03-19,12.27964
BNB,2020-03-20,11.875867
BNB,2020-03-21,12.057991
BNB,2020-03-22,11.158228
BNB,2020-03-23,12.117715
BNB,2020-03-24,12.40122
BNB,2020-03-25,12.3243
BNB,2020-03-26,13.217611
BNB,2020-03-27,12.523257
BNB,2020-03-28,12.193113
BNB,2020-03-29,11.441221
BNB,2020-03-30,12.286843
BNB,2020-03-31,12.581606
BNB,2020-04-01,12.741603
BNB,2020-04-02,13.066639
BNB,2020-04-03,13.373008
BNB,2020-04-04,13.824528
BNB,2020-04-05,13.734116
BNB,2020-04-06,15.084521
BNB,2020-04-07,14.681547
BNB,2020-04-08,15.056076
BNB,2020-04-09,15.062604
BNB,2020-04-10,13.737724
BNB,2020-04-11,13.804288
BNB,2020-04-12,14.375111
BNB,2020-04-13,15.034427
BNB,2020-04-14,15.525076
BNB,2020-04-15,14.593927
BNB,2020-04-16,15.70273
BNB,2020-04-17,15.735083
BNB,2020-04-18,16.593172
BNB,2020-04-19,16.139933
BNB,2020-04-20,15.085403
BNB,2020-04-21,15.205772
BNB,2020-04-22,15.69316
BNB,2020-04-23,16.006208
BNB,2020-04-24,16.016418
BNB,2020-04-25,16.305418
BNB,2020-04-26,16.383768
BNB,2020-04-27,16.463215
BNB,2020-04-28,16.444286
BNB,2020-04-29,17.493774
BNB,2020-04-30,17.033976
BNB,2020-05-01,17.564993
BNB,2020-05-02,17.584904
BNB,2020-05-03,17.126299
BNB,2020-05-04,17.100756
BNB,2020-05-05,16.919775
BNB,2020-05-06,16.657045
BNB,2020-05-07,17.013199
BNB,2020-05-08,17.241476
BNB,2020-05-09,16.935961
BNB,2020-05-10,15.295669
BNB,2020-05-11,15.097545
BNB,2020-05-12,15.741054
BNB,2020-05-13,16.138878
BNB,2020-05-14,16.3578
BNB,2020-05-15,15.754374
BNB,2020-05-16,16.051781
BNB,2020-05-17,16.314646
BNB,2020-05-18,16.636265
BNB,2020-05-19,17.154663
BNB,2020-05-20,16.888025
BNB,2020-05-21,16.122381
BNB,2020-05-22,16.639593
BNB,2020-05-23,16.588194
BNB,2020-05-24,16.083439
BNB,2020-05-25,16.400908
BNB,2020-05-26,16.212547
BNB,2020-05-27,16.493284
BNB,2020-05-28,17.05934
BNB,2020-05-29,17.04163
BNB,2020-05-30,17.743418
BNB,2020-05-31,17.040472
BNB,2020-06-01,17.914942
BNB,2020-06-02,17.239304
BNB,2020-06-03,17.545404
BNB,2020-06-04,17.565874
BNB,2020-06-05,17.688786
BNB,2020-06-06,17.535934
BNB,2020-06-07,17.447035
BNB,2020-06-08,17.39303
BNB,2020-06-09,17.435377
BNB,2020-06-10,17.410467
BNB,2020-06-11,16.308926
BNB,2020-06-12,16.66914
BNB,2020-06-13,16.823734
BNB,2020-06-14,16.656242
BNB,2020-06-15,16.384802
BNB,2020-06-16,16.421957
BNB,2020-06-17,16.402542
BNB,2020-06-18,16.20859
BNB,2020-06-19,15.907086
BNB,2020-06-20,16.04756
BNB,2020-06-21,16.001226
BNB,2020-06-22,16.475288
BNB,2020-06-23,16.422567
BNB,2020-06-24,16.026758
BNB,2020-06-25,15.922709
BNB,2020-06-26,15.749224
BNB,2020-06-27,15.185254
BNB,2020-06-28,15.420089
BNB,2020-06-29,15.505232
BNB,2020-06-30,15.413582
BNB,2020-07-01,15.82946
BNB,2020-07-02,15.53849
BNB,2020-07-03,15.291962
BNB,2020-07-04,15.552981
BNB,2020-07-05,15.480226
BNB,2020-07-06,16.29677
BNB,2020-07-07,16.770226
BNB,2020-07-08,17.227657
BNB,2020-07-09,16.884869
BNB,2020-07-10,17.261251
BNB,2020-07-11,17.622179
BNB,2020-07-12,18.236546
BNB,2020-07-13,18.409563
BNB,2020-07-14,18.082909
BNB,2020-07-15,17.591215
BNB,2020-07-16,17.143843
BNB,2020-07-17,17.084974
BNB,2020-07-18,17.126711
BNB,2020-07-19,17.955778
BNB,2020-07-20,17.484709
BNB,2020-07-21,17.715408
BNB,2020-07-22,18.091908
BNB,2020-07-23,18.673296
BNB,2020-07-24,19.152901
BNB,2020-07-25,19.776423
BNB,2020-07-26,19.521025
BNB,2020-07-27,19.620329
BNB,2020-07-28,20.173548
BNB,2020-07-29,19.89559
BNB,2020-07-30,20.012735
BNB,2020-07-31,20.668146
BNB,2020-08-01,21.530432
BNB,2020-08-02,20.944887
BNB,2020-08-03,22.055012
BNB,2020-08-04,22.282585
BNB,2020-08-05,23.336218
BNB,2020-08-06,22.707661
BNB,2020-08-07,22.311546
BNB,2020-08-08,22.878119
BNB,2020-08-09,22.475536
BNB,2020-08-10,22.613796
BNB,2020-08-11,21.256945
BNB,2020-08-12,21.75145
BNB,2020-08-13,22.075544
BNB,2020-08-14,23.069792
BNB,2020-08-15,23.021751
BNB,2020-08-16,23.497103
BNB,2020-08-17,23.510103
BNB,2020-08-18,23.067181
BNB,2020-08-19,22.310396
BNB,2020-08-20,23.092575
