unique_id,ds,y
BTC,2019-07-29,9519.145508
BTC,2019-07-30,9607.423828
BTC,2019-07-31,10085.62793
BTC,2019-08-01,10399.668945
BTC,2019-08-02,10518.174805
BTC,2019-08-03,10821.726563
BTC,2019-08-04,10970.18457
BTC,2019-08-05,11805.65332
BTC,2019-08-06,11478.168945
BTC,2019-08-07,11941.96875
BTC,2019-08-08,11966.407227
BTC,2019-08-09,11862.936523
BTC,2019-08-10,11354.024414
BTC,2019-08-11,11523.579102
BTC,2019-08-12,11382.616211
BTC,2019-08-13,10895.830078
BTC,2019-08-14,10051.704102
BTC,2019-08-15,10311.545898
BTC,2019-08-16,10374.338867
BTC,2019-08-17,10231.744141
BTC,2019-08-18,10345.810547
BTC,2019-08-19,10916.053711
BTC,2019-08-20,10763.232422
BTC,2019-08-21,10138.049805
BTC,2019-08-22,10131.055664
BTC,2019-08-23,10407.964844
BTC,2019-08-24,10159.960938
BTC,2019-08-25,10138.517578
BTC,2019-08-26,10370.820313
BTC,2019-08-27,10185.5
BTC,2019-08-28,9754.422852
BTC,2019-08-29,9510.200195
BTC,2019-08-30,9598.173828
BTC,2019-08-31,9630.664063
BTC,2019-09-01,9757.970703
BTC,2019-09-02,10346.760742
BTC,2019-09-03,10623.540039
BTC,2019-09-04,10594.493164
BTC,2019-09-05,10575.533203
BTC,2019-09-06,10353.302734
BTC,2019-09-07,10517.254883
BTC,2019-09-08,10441.276367
BTC,2019-09-09,10334.974609
BTC,2019-09-10,10115.975586
BTC,2019-09-11,10178.37207
BTC,2019-09-12,10410.126953
BTC,2019-09-13,10360.546875
BTC,2019-09-14,10358.048828
BTC,2019-09-15,10347.712891
BTC,2019-09-16,10276.793945
BTC,2019-09-17,10241.272461
BTC,2019-09-18,10198.248047
BTC,2019-09-19,10266.415039
BTC,2019-09-20,10181.641602
BTC,2019-09-21,10019.716797
BTC,2019-09-22,10070.392578
BTC,2019-09-23,9729.324219
BTC,2019-09-24,8620.566406
BTC,2019-09-25,8486.993164
BTC,2019-09-26,8118.967773
BTC,2019-09-27,8251.845703
BTC,2019-09-28,8245.915039
BTC,2019-09-29,8104.185547
BTC,2019-09-30,8293.868164
BTC,2019-10-01,8343.276367
BTC,2019-10-02,8393.041992
BTC,2019-10-03,8259.992188
BTC,2019-10-04,8205.939453
BTC,2019-10-05,8151.500488
BTC,2019-10-06,7988.155762
BTC,2019-10-07,8245.623047
BTC,2019-10-08,8228.783203
BTC,2019-10-09,8595.740234
BTC,2019-10-10,8586.473633
BTC,2019-10-11,8321.756836
BTC,2019-10-12,8336.555664
BTC,2019-10-13,8321.005859
BTC,2019-10-14,8374.686523
BTC,2019-10-15,8205.369141
BTC,2019-10-16,8047.526855
BTC,2019-10-17,8103.911133
BTC,2019-10-18,7973.20752
BTC,2019-10-19,7988.560547
BTC,2019-10-20,8222.078125
BTC,2019-10-21,8243.720703
BTC,2019-10-22,8078.203125
BTC,2019-10-23,7514.671875
