Date,BTC,ETH,BNB,XRP,ADA,CRIX
2021-01-31,33114.359375,1314.986206,44.275993,0.492314,0.344898,2545.375
2021-02-01,33537.175781,1369.040527,51.607697,0.371509,0.402033,2539.09
2021-02-02,35510.289063,1515.193726,51.056404,0.36927,0.426247,2721.76
2021-02-03,37472.089844,1660.909546,52.242638,0.39349,0.4414,2848.32
2021-02-04,36926.066406,1594.762695,55.925125,0.446449,0.441051,2881.27
2021-02-05,38144.308594,1718.650879,67.845566,0.450047,0.537874,2929.61
2021-02-06,39266.011719,1677.846802,72.733597,0.439096,0.627886,3116.11
2021-02-07,38903.441406,1614.227783,68.590523,0.417958,0.663238,3209.36
2021-02-08,46196.464844,1746.616821,79.831543,0.447702,0.682511,3302.61
2021-02-09,46481.105469,1768.035034,107.899277,0.471991,0.703516,3511.51
2021-02-10,44918.183594,1744.243408,129.737152,0.503445,0.930318,3382.63
2021-02-11,47909.332031,1783.797974,124.434258,0.524787,0.927741,3562.43
2021-02-12,47504.851563,1843.532593,136.948395,0.608592,0.925587,3650.75
2021-02-13,47105.515625,1814.109863,133.452682,0.628996,0.905719,3682.0950000000003
2021-02-14,48717.289063,1805.084106,136.426514,0.594193,0.848419,3697.7675
2021-02-15,47945.058594,1779.791016,129.567886,0.548915,0.861012,3713.44
2021-02-16,49199.871094,1781.067505,130.056656,0.520846,0.870951,3668.68
2021-02-17,52149.007813,1848.458252,164.670105,0.535537,0.89092,3920.48
2021-02-18,51679.796875,1937.449219,195.932632,0.532433,0.914119,3969.49
2021-02-19,55888.132813,1960.164795,332.616028,0.567019,0.927649,4228.54
2021-02-20,56099.519531,1919.534058,255.953735,0.517512,1.122958,4140.5599999999995
2021-02-21,57539.945313,1935.601074,293.923584,0.54856,1.10052,4096.57
2021-02-22,54207.320313,1781.99292,267.509796,0.571741,1.099151,4052.58
2021-02-23,48824.425781,1570.203979,230.994247,0.473563,0.954709,3577.89
2021-02-24,49705.332031,1626.575684,254.359131,0.471832,1.051657,3688.04
2021-02-25,47093.851563,1475.703735,233.885956,0.434524,1.079116,3681.72
2021-02-26,46339.761719,1446.033691,221.680435,0.4279,1.241105,3473.24
2021-02-27,46188.453125,1459.973145,225.249435,0.437809,1.32486,3561.5249999999996
2021-02-28,45137.769531,1416.04895,209.574402,0.414953,1.308059,3605.6674999999996
2021-03-01,49631.242188,1564.707642,254.629929,0.447244,1.292388,3649.81
2021-03-02,48378.988281,1492.608765,239.522537,0.436837,1.225582,3563.88
2021-03-03,50538.242188,1575.853149,241.09137,0.450279,1.216593,3785.52
2021-03-04,48561.167969,1541.914307,229.945068,0.486605,1.114868,3621.9
2021-03-05,48927.304688,1533.275024,226.372559,0.458119,1.168523,3687.58
2021-03-06,48912.382813,1654.741577,226.666855,0.465106,1.131012,3803.465
2021-03-07,51206.691406,1723.153809,240.179214,0.466867,1.133367,3861.4075000000003
2021-03-08,52246.523438,1834.727905,240.318665,0.473597,1.118053,3919.35
2021-03-09,54824.117188,1868.048828,293.463226,0.485988,1.195161,4107.55
2021-03-10,56008.550781,1799.16626,279.358032,0.463166,1.135003,4179.14
2021-03-11,57805.121094,1826.194946,289.790802,0.45296,1.12479,4264.14
2021-03-12,57332.089844,1772.102417,263.685822,0.441131,1.039144,4159.1
2021-03-13,61243.085938,1924.685425,276.104706,0.459924,1.103314,4162.335
2021-03-14,59302.316406,1854.564331,264.636749,0.442112,1.059154,4163.952499999999
2021-03-15,55907.199219,1791.702271,254.660828,0.437555,1.033539,4165.57
2021-03-16,56804.902344,1806.971802,258.100677,0.4626,1.242953,4134.14
2021-03-17,58870.894531,1823.449341,269.854858,0.472417,1.378673,4292.59
2021-03-18,57858.921875,1782.855103,261.704803,0.472919,1.239006,4209.61
2021-03-19,58346.652344,1817.624146,264.057434,0.471171,1.30217,4357.36
2021-03-20,58313.644531,1812.634644,264.741669,0.526991,1.206541,4240.865
2021-03-21,57523.421875,1788.217041,264.886169,0.519835,1.18914,4182.6175
2021-03-22,54529.144531,1691.333984,255.900192,0.549942,1.109874,4124.37
2021-03-23,54738.945313,1678.650146,255.689667,0.556595,1.121552,4070.79
2021-03-24,52774.265625,1593.413452,249.851379,0.488837,1.075002,4001.52
2021-03-25,51704.160156,1595.359253,234.885437,0.517498,1.101574,3854.61
2021-03-26,55137.3125,1702.842041,255.104568,0.567055,1.213969,3990.4
2021-03-27,55973.511719,1716.494629,269.102325,0.550443,1.176577,4128.41
2021-03-28,55950.746094,1691.355957,269.191284,0.550756,1.191124,4197.415
2021-03-29,57750.199219,1819.684937,275.21463,0.567871,1.202541,4266.42
2021-03-30,58917.691406,1846.033691,311.426483,0.566859,1.213317,4370.51
2021-03-31,58918.832031,1918.362061,302.063446,0.573869,1.193264,4346.49
2021-04-01,59095.808594,1977.276855,335.212891,0.579292,1.189244,4430.67
2021-04-02,59384.3125,2143.225586,339.007721,0.616569,1.196509,4474.66
2021-04-03,57603.890625,2028.422485,323.133514,0.590915,1.173277,4527.62
2021-04-04,58758.554688,2093.122803,351.62439,0.646729,1.19142,4554.1
2021-04-05,59057.878906,2107.887207,367.772491,0.920473,1.2143,4580.58
2021-04-06,58192.359375,2118.378906,403.590759,1.096266,1.255354,4609.95
2021-04-07,56048.9375,1971.077271,374.658813,0.917576,1.175149,4367.46
2021-04-08,58323.953125,2088.57373,418.038391,1.052756,1.219436,4535.21
2021-04-09,58245.003906,2072.108887,453.178467,1.020837,1.20354,4587.86
2021-04-10,59793.234375,2135.942139,472.560333,1.374416,1.218758,4723.23
2021-04-11,60204.964844,2157.656982,525.385559,1.36053,1.266735,4790.915
2021-04-12,59893.453125,2139.353271,598.722656,1.467735,1.316127,4858.6
2021-04-13,63503.457031,2299.187744,549.586548,1.794001,1.411786,5157.36
2021-04-14,63109.695313,2435.10498,549.591858,1.839236,1.45542,5094.11
2021-04-15,63314.011719,2519.116211,542.63208,1.766067,1.481588,5297.99
2021-04-16,61572.789063,2431.946533,510.220184,1.557527,1.416949,5218.0
2021-04-17,60683.820313,2344.89502,520.416748,1.560055,1.384869,4968.3
2021-04-18,56216.183594,2237.136963,481.034241,1.405998,1.275501,4843.450000000001
2021-04-19,55724.265625,2166.188721,505.092926,1.315044,1.197959,4718.6
2021-04-20,56473.03125,2330.210938,587.029114,1.383299,1.265934,4834.26
2021-04-21,53906.089844,2364.751709,546.02356,1.296498,1.206735,4799.76
2021-04-22,51762.273438,2403.535156,506.013,1.159682,1.147017,4638.62
2021-04-23,51093.652344,2363.586182,526.565247,1.16966,1.155702,4411.6
2021-04-24,50050.867188,2211.625732,496.41507,1.048706,1.101355,4547.65
2021-04-25,49004.253906,2316.05957,505.077057,1.032256,1.08825,4615.674999999999
2021-04-26,54021.753906,2534.481689,534.577698,1.368506,1.234019,4683.7
2021-04-27,55033.117188,2662.865234,568.47052,1.400955,1.306927,4801.38
2021-04-28,54824.703125,2746.380127,562.632568,1.358601,1.335666,4896.46
2021-04-29,53555.109375,2756.876953,599.706543,1.39936,1.308014,4738.68
2021-04-30,57750.175781,2773.207031,624.080566,1.591674,1.352449,5064.14
2021-05-01,57828.050781,2945.892822,619.347229,1.651025,1.353071,5193.8150000000005
2021-05-02,56631.078125,2952.056152,622.101013,1.562641,1.326812,5193.8150000000005
2021-05-03,57200.292969,3431.086182,675.684082,1.555995,1.36203,5323.49
2021-05-04,53333.539063,3253.629395,611.200317,1.392376,1.274111,5191.92
2021-05-05,57424.007813,3522.783203,651.66272,1.614512,1.475529,5453.98
2021-05-06,56396.515625,3490.880371,633.280396,1.600581,1.650124,5406.46
2021-05-07,57356.402344,3484.729004,624.563293,1.581755,1.653453,5505.19
2021-05-08,58803.777344,3902.647705,646.10083,1.562598,1.619554,5494.455
2021-05-09,58232.316406,3928.844727,662.228577,1.535293,1.770562,5489.0875
2021-05-10,55859.796875,3952.293945,631.35199,1.389006,1.644696,5483.72
2021-05-11,56704.574219,4168.701172,672.333923,1.477682,1.764077,5628.78
2021-05-12,49150.535156,3785.848633,588.185181,1.247864,1.552775,5472.25
2021-05-13,49716.191406,3715.148438,571.434509,1.35891,1.933668,4900.16
2021-05-14,49880.535156,4079.057373,603.128296,1.402917,2.004796,5247.0
2021-05-15,46760.1875,3638.12207,563.041687,1.48588,2.174027,4936.014999999999
2021-05-16,46456.058594,3587.506104,562.829834,1.452606,2.309113,4780.522499999999
2021-05-17,43537.511719,3282.397705,511.964386,1.4963,2.032226,4625.03
2021-05-18,42909.402344,3380.070068,508.022308,1.590734,2.003662,4580.56
2021-05-19,37002.441406,2460.679199,339.025482,1.070313,1.482521,3842.11
2021-05-20,40782.738281,2784.294189,393.612762,1.185537,1.810469,3979.97
2021-05-21,37304.691406,2430.621338,326.296326,1.006976,1.552277,3457.02
2021-05-22,37536.632813,2295.705566,299.504089,0.906317,1.463622,3621.94
2021-05-23,34770.582031,2109.579834,262.945679,0.797015,1.325436,3704.4
2021-05-24,38705.980469,2643.591064,345.309631,0.992835,1.549485,3786.86
2021-05-25,38402.222656,2706.628906,344.113983,0.976187,1.555369,3575.47
2021-05-26,39294.199219,2888.69873,379.854309,1.033725,1.782702,3799.57
2021-05-27,38436.96875,2736.488525,367.655792,0.970235,1.64596,3824.1
2021-05-28,35697.605469,2419.90625,329.879913,0.900148,1.511987,3506.36
2021-05-29,34616.066406,2279.51416,305.052155,0.831788,1.406232,3572.075
2021-05-30,35678.128906,2390.30542,325.784027,0.906609,1.577279,3604.9325
2021-05-31,37332.855469,2714.945313,354.329346,1.046584,1.742778,3637.79
2021-06-01,36684.925781,2633.518311,362.794647,1.011001,1.734753,3565.44
2021-06-02,37575.179688,2706.125,401.262329,1.0244,1.752824,3830.5
2021-06-03,39208.765625,2855.126465,427.807922,1.045321,1.840471,3879.05
2021-06-04,36894.40625,2688.195068,391.395325,0.970196,1.710908,3700.82
2021-06-05,35551.957031,2630.576904,390.431854,0.923286,1.659009,3664.795
2021-06-06,35862.378906,2715.092773,393.820221,0.945286,1.678248,3646.7825000000003
2021-06-07,33560.707031,2590.263184,357.310211,0.861155,1.564106,3628.77
2021-06-08,33472.632813,2517.438721,354.001373,0.875788,1.58803,3333.39
2021-06-09,37345.121094,2608.26709,375.73468,0.920034,1.624826,3559.56
2021-06-10,36702.597656,2471.518555,352.183197,0.869182,1.531857,3520.11
2021-06-11,37334.398438,2353.768799,345.933685,0.84845,1.436378,3511.31
2021-06-12,35552.515625,2372.484375,343.741028,0.832683,1.48022,3618.705
2021-06-13,39097.859375,2508.391602,366.648956,0.88316,1.558359,3672.4025
2021-06-14,40218.476563,2537.891113,368.792755,0.892897,1.57511,3726.1
2021-06-15,40406.269531,2610.936768,373.566162,0.8898,1.597756,3732.62
2021-06-16,38347.0625,2367.663574,347.033447,0.831908,1.482573,3598.74
2021-06-17,38053.503906,2372.001953,352.738525,0.841438,1.482194,3505.59
2021-06-18,35787.246094,2231.733154,336.809692,0.797648,1.415396,3269.11
2021-06-19,35615.871094,2178.499023,335.71283,0.761673,1.39057,3110.3450000000003
2021-06-20,35698.296875,2246.364502,340.0672,0.776377,1.429188,3030.9625
2021-06-21,31676.693359,1888.44751,270.984436,0.610388,1.17748,2951.58
2021-06-22,32505.660156,1874.950073,261.818085,0.545067,1.153254,2855.21
2021-06-23,33723.027344,1989.736328,294.490295,0.626535,1.252896,2918.72
2021-06-24,34662.4375,1988.456299,308.397034,0.672,1.356087,3126.55
2021-06-25,31637.779297,1813.217285,281.620911,0.613323,1.256478,2891.2
2021-06-26,32186.277344,1829.239258,279.438049,0.615435,1.25044,3008.7749999999996
2021-06-27,34649.644531,1978.894653,290.567017,0.646923,1.335202,3067.5625
2021-06-28,34434.335938,2079.657471,289.534119,0.643746,1.324752,3126.35
2021-06-29,35867.777344,2160.768311,300.211548,0.701725,1.368437,3300.69
2021-06-30,35040.835938,2274.547607,303.295868,0.706374,1.383472,3207.44
2021-07-01,33572.117188,2113.605469,288.218414,0.66118,1.335611,3036.25
2021-07-02,33897.046875,2150.040283,287.423096,0.656763,1.394397,3052.11
2021-07-03,34668.546875,2226.114258,298.237122,0.672888,1.406836,3108.6400000000003
2021-07-04,35287.78125,2321.724121,307.732086,0.694945,1.458184,3136.905
2021-07-05,33746.003906,2198.58252,302.377991,0.6543,1.404898,3165.17
2021-07-06,34235.195313,2324.679443,320.934814,0.665402,1.418053,3199.71
2021-07-07,33855.328125,2315.161865,327.522461,0.651575,1.403118,3265.59
2021-07-08,32877.371094,2120.026367,310.427124,0.623058,1.330146,3063.1
2021-07-09,33798.011719,2146.692383,316.484528,0.636804,1.349474,3073.48
2021-07-10,33520.519531,2111.403564,316.140137,0.625463,1.336085,3022.96
2021-07-11,34240.1875,2139.664795,322.031647,0.635935,1.348145,2997.7
2021-07-12,33155.847656,2036.721069,316.328186,0.630178,1.315099,2972.44
2021-07-13,32702.025391,1940.083984,308.811157,0.619523,1.265083,2896.03
2021-07-14,32822.347656,1994.331299,309.406372,0.620324,1.262258,2938.58
2021-07-15,31780.730469,1911.175659,315.244019,0.596941,1.223192,2842.95
2021-07-16,31421.539063,1880.382935,302.985596,0.590774,1.173715,2842.83
2021-07-17,31533.068359,1898.825195,300.497925,0.582428,1.172302,2779.0950000000003
2021-07-18,31796.810547,1895.552124,302.480499,0.587922,1.183698,2747.2275
2021-07-19,30817.832031,1817.296631,280.018616,0.557556,1.121116,2715.36
2021-07-20,29807.347656,1787.510742,264.782379,0.529336,1.056291,2632.57
2021-07-21,32110.693359,1990.970825,292.531372,0.569998,1.168098,2815.98
2021-07-22,32313.105469,2025.202759,293.641144,0.592206,1.186161,2914.9
2021-07-23,33581.550781,2124.776611,299.28299,0.609224,1.206307,2889.69
2021-07-24,34292.445313,2189.21875,302.071869,0.609827,1.233497,3184.7200000000003
2021-07-25,35350.1875,2191.373779,302.436157,0.606357,1.228501,3332.235
2021-07-26,37337.535156,2233.366699,304.478241,0.625618,1.258493,3479.75
2021-07-27,39406.941406,2298.333496,313.6026,0.644604,1.278446,3290.16
2021-07-28,39995.90625,2296.54541,313.42865,0.725445,1.283504,3475.32
2021-07-29,40008.421875,2380.956787,316.749451,0.748017,1.284084,3442.94
2021-07-30,42235.546875,2466.961426,322.909363,0.752119,1.308952,3477.27
2021-07-31,41626.195313,2536.209961,333.549591,0.747786,1.322345,3516.6
2021-08-01,39974.894531,2561.852051,333.484009,0.725922,1.31773,3536.265
2021-08-02,39201.945313,2610.15332,331.103119,0.73922,1.310068,3555.93
2021-08-03,38152.980469,2502.349609,322.747742,0.712729,1.365026,3440.88
2021-08-04,39747.503906,2724.619873,334.918793,0.730488,1.376564,3631.65
2021-08-05,40869.554688,2827.328857,337.873871,0.733151,1.386145,3721.15
2021-08-06,42816.5,2890.94165,342.136993,0.746513,1.401786,3903.51
2021-08-07,44555.800781,3157.23877,355.741364,0.816281,1.470677,4042.01
2021-08-08,43798.117188,3013.732666,342.064758,0.778739,1.42783,4111.26
2021-08-09,46365.402344,3167.856201,354.966827,0.818553,1.47764,4180.51
2021-08-10,45585.03125,3141.691162,371.954376,0.851247,1.672566,4175.66
2021-08-11,45593.636719,3164.245117,391.75705,1.012524,1.798038,4362.72
2021-08-12,44428.289063,3043.414307,385.81897,0.964549,1.823878,4133.28
2021-08-13,47793.320313,3322.21167,410.944885,1.08996,2.136079,4353.24
2021-08-14,47096.945313,3265.443359,409.034485,1.280412,2.191687,4384.49
2021-08-15,47047.003906,3310.50415,414.595032,1.28816,2.169153,4400.115
2021-08-16,46004.484375,3156.509521,417.470856,1.190993,2.079417,4415.74
2021-08-17,44695.359375,3014.845947,401.908905,1.098199,1.926601,4335.77
2021-08-18,44801.1875,3020.089844,398.251465,1.146097,2.10856,4258.21
2021-08-19,46717.578125,3182.702148,430.988861,1.232842,2.42814,4459.84
2021-08-20,49339.175781,3286.935303,454.93631,1.263222,2.457702,4644.05
2021-08-21,48905.492188,3226.083984,448.920258,1.216473,2.435435,4690.955
2021-08-22,49321.652344,3242.115479,449.053497,1.227722,2.713725,4714.407499999999
2021-08-23,49546.148438,3319.257324,499.890594,1.24727,2.917386,4737.86
2021-08-24,47706.117188,3172.456299,471.595459,1.137352,2.721091,4607.78
2021-08-25,48960.789063,3224.915283,502.786255,1.172529,2.738132,4629.66
2021-08-26,46942.21875,3100.325439,479.006104,1.075266,2.535528,4452.39
2021-08-27,49058.667969,3270.60083,494.498688,1.188473,2.944197,4621.39
2021-08-28,48902.402344,3244.40332,486.19693,1.145505,2.84749,4653.48
2021-08-29,48829.832031,3227.002686,480.28302,1.140832,2.855986,4669.525
2021-08-30,47054.984375,3224.374268,459.490753,1.101435,2.73316,4685.57
2021-08-31,47166.6875,3433.732666,464.418732,1.187593,2.772475,4645.16
2021-09-01,48847.027344,3834.828125,490.068726,1.234889,2.870767,4822.25
2021-09-02,49327.722656,3790.98999,483.921051,1.256324,2.963438,4937.84
2021-09-03,50025.375,3940.614746,488.604706,1.291435,2.968239,5086.16
2021-09-04,49944.625,3887.828369,498.07843,1.255779,2.832807,5133.615
2021-09-05,51753.410156,3952.133545,504.619873,1.305498,2.910824,5157.3425
2021-09-06,52633.535156,3928.379395,495.925018,1.389413,2.831897,5181.07
2021-09-07,46811.128906,3426.394287,417.508789,1.125099,2.502491,4550.09
2021-09-08,46091.390625,3497.315186,415.113159,1.10072,2.474989,4599.44
2021-09-09,46391.421875,3427.340088,421.27002,1.089401,2.517666,4591.17
2021-09-10,44883.910156,3211.505859,401.621796,1.057267,2.385911,4459.3
2021-09-11,45201.457031,3270.278076,405.527374,1.079906,2.63395,4425.3
2021-09-12,46063.269531,3410.134521,416.683228,1.119636,2.581727,4408.3
2021-09-13,44963.074219,3285.511719,399.063446,1.064678,2.400663,4391.3
2021-09-14,47092.492188,3429.169678,414.236237,1.096574,2.395638,4525.1
2021-09-15,48176.347656,3615.282715,431.423035,1.121353,2.501635,4714.99
2021-09-16,47783.359375,3571.294922,424.649231,1.091498,2.420969,4663.08
2021-09-17,47267.519531,3398.538818,406.632813,1.065598,2.346419,4596.39
2021-09-18,48278.363281,3432.018311,410.809296,1.075668,2.369978,4396.155000000001
2021-09-19,47260.21875,3329.447998,408.471649,1.048428,2.282299,4296.0375
2021-09-20,42843.800781,2958.993408,361.965912,0.917152,2.063989,4195.92
2021-09-21,40693.675781,2764.431152,344.534607,0.876329,1.987028,4000.25
2021-09-22,43574.507813,3077.86792,379.440338,1.004076,2.266182,4186.52
2021-09-23,44895.097656,3155.523682,383.820404,1.00204,2.330941,4320.14
2021-09-24,42839.75,2931.669189,355.316284,0.945924,2.281269,4063.71
2021-09-25,42716.59375,2925.565674,349.880096,0.941342,2.301541,4093.14
2021-09-26,43208.539063,3062.265381,344.181763,0.944721,2.208495,4107.855
2021-09-27,42235.730469,2934.138916,336.191223,0.923685,2.135905,4122.57
2021-09-28,41034.542969,2807.296631,333.032593,0.893689,2.039139,3957.42
2021-09-29,41564.363281,2853.143311,367.989594,0.928349,2.065688,3937.05
2021-09-30,43790.894531,3001.678955,387.057343,0.952636,2.114452,4158.44
2021-10-01,48116.941406,3307.516113,421.643188,1.042624,2.258127,4591.11
2021-10-02,47711.488281,3391.694336,428.098328,1.038675,2.251459,4651.9400000000005
2021-10-03,48199.953125,3418.358643,430.50882,1.05517,2.252873,4682.3550000000005
2021-10-04,49112.902344,3380.089111,425.748901,1.043004,2.189235,4712.77
2021-10-05,51514.8125,3518.518555,442.706146,1.085503,2.233124,4846.3
2021-10-06,55361.449219,3580.562012,435.401367,1.077656,2.212155,5098.12
2021-10-07,53805.984375,3587.974854,438.761749,1.068026,2.276995,5044.14
2021-10-08,53967.847656,3563.759277,419.102051,1.062891,2.237176,5088.16
2021-10-09,54968.222656,3575.716797,421.549469,1.159926,2.266615,5132.225
2021-10-10,54771.578125,3425.852783,405.069305,1.138453,2.197214,5154.2575
2021-10-11,57484.789063,3545.354004,413.456207,1.137888,2.173389,5176.29
2021-10-12,56041.058594,3492.573242,443.867523,1.101859,2.11919,5045.8
2021-10-13,57401.097656,3606.20166,470.749695,1.128392,2.189053,5190.42
2021-10-14,57321.523438,3786.01416,472.0224,1.132316,2.170363,5333.96
2021-10-15,61593.949219,3862.634766,473.702637,1.14055,2.214651,5571.32
2021-10-16,60892.179688,3830.38208,465.642456,1.135096,2.177713,5541.504999999999
2021-10-17,61553.617188,3847.104492,470.625549,1.093468,2.156963,5526.5975
2021-10-18,62026.078125,3748.760254,485.111023,1.083842,2.128263,5511.69
2021-10-19,64261.992188,3877.650879,488.148865,1.09208,2.112962,5685.64
2021-10-20,65992.835938,4155.992188,501.020325,1.142328,2.18595,5961.8
2021-10-21,62210.171875,4054.322754,471.256927,1.089315,2.136591,5746.98
2021-10-22,60692.265625,3970.181885,478.643158,1.088374,2.154199,5628.25
2021-10-23,61393.617188,4171.663574,485.906433,1.094497,2.166815,5717.445
2021-10-24,60930.835938,4087.903076,476.633118,1.084283,2.123435,5762.0425
2021-10-25,63039.824219,4217.876953,484.645081,1.095158,2.144066,5806.64
2021-10-26,60363.792969,4131.102051,478.025055,1.108093,2.138777,5782.75
2021-10-27,58482.386719,3930.257324,449.007996,0.995452,1.913237,5475.52
2021-10-28,60622.136719,4287.318848,492.015533,1.05882,1.988219,5734.76
2021-10-29,62227.964844,4414.746582,529.622131,1.081503,2.012187,5880.45
2021-10-30,61888.832031,4325.650391,527.921204,1.083949,1.957422,5848.605
2021-10-31,61318.957031,4288.074219,524.364441,1.113247,1.965026,5832.6825
2021-11-01,61004.40625,4324.626953,551.25592,1.092867,1.950002,5816.76
2021-11-02,63226.402344,4584.798828,554.447632,1.136196,1.971377,6016.94
2021-11-03,62970.046875,4607.193848,568.578796,1.208796,2.063701,6052.7
2021-11-04,61452.230469,4537.324219,559.737305,1.202003,1.984882,5905.73
2021-11-05,61125.675781,4486.243164,608.648071,1.161533,1.986206,5921.71
2021-11-06,61527.480469,4521.581055,636.113953,1.152454,2.006609,6132.555
2021-11-07,63326.988281,4620.554688,650.454041,1.217534,2.021872,6237.9775
2021-11-08,67566.828125,4812.087402,654.315002,1.282377,2.124419,6343.4
2021-11-09,66971.828125,4735.068848,635.190613,1.25893,2.273483,6434.41
2021-11-10,64995.230469,4636.174316,615.278076,1.193373,2.101802,6254.08
2021-11-11,64949.960938,4730.384277,629.892334,1.218364,2.085524,6236.03
2021-11-12,64155.941406,4667.115234,626.642517,1.189355,2.045766,6167.65
2021-11-13,64469.527344,4651.460449,650.104126,1.191938,2.053104,6141.35
2021-11-14,65466.839844,4626.358887,650.918091,1.188597,2.040853,6128.200000000001
2021-11-15,63557.871094,4557.503906,633.048645,1.171371,2.015587,6115.05
2021-11-16,60161.246094,4216.365234,589.822876,1.090934,1.877235,5680.71
2021-11-17,60368.011719,4287.59375,578.092773,1.096291,1.87554,5741.71
2021-11-18,56942.136719,4000.650879,532.23761,1.041954,1.788331,5483.42
2021-11-19,58119.578125,4298.306641,581.530823,1.091492,1.864793,5602.66
2021-11-20,59697.195313,4409.931152,603.840027,1.097646,1.921736,5495.335
2021-11-21,58730.476563,4269.73291,585.29425,1.060173,1.839763,5441.672500000001
2021-11-22,56289.289063,4088.457764,559.127014,1.036622,1.776555,5388.01
2021-11-23,57569.074219,4340.763672,591.439575,1.067057,1.750503,5648.56
2021-11-24,56280.425781,4239.981445,581.395325,1.042075,1.686423,5541.83
2021-11-25,57274.679688,4274.743164,603.730225,1.031888,1.651345,5745.73
2021-11-26,53569.765625,4030.908936,585.147339,0.93635,1.52842,5307.08
2021-11-27,54815.078125,4096.912109,600.336792,0.947158,1.546118,5471.225
2021-11-28,57248.457031,4294.453613,611.366821,0.968751,1.592855,5553.297500000001
2021-11-29,57806.566406,4445.10498,624.310059,0.991961,1.602508,5635.37
2021-11-30,57005.425781,4631.479004,622.669861,0.998754,1.554903,5688.17
2021-12-01,57229.828125,4586.990234,627.971558,0.99093,1.547713,5630.49
2021-12-02,56477.816406,4511.302246,619.470154,0.972312,1.715366,5665.81
2021-12-03,53598.246094,4220.706055,594.635986,0.922244,1.556555,5289.24
2021-12-04,49200.703125,4119.587402,569.077271,0.847029,1.420706,5118.695
2021-12-05,49368.847656,4198.322754,557.783081,0.805595,1.378105,5033.4225
2021-12-06,50582.625,4358.737305,589.256165,0.828288,1.425393,4948.15
2021-12-07,50700.085938,4315.061523,579.68988,0.818588,1.381941,5080.08
2021-12-08,50504.796875,4439.35791,607.592773,0.863307,1.397074,5160.88
2021-12-09,47672.121094,4119.815918,571.648987,0.861272,1.29044,4849.67
2021-12-10,47243.304688,3908.496094,552.966858,0.801097,1.211689,4852.9
2021-12-11,49362.507813,4084.452393,564.32251,0.839313,1.354248,4720.91
2021-12-12,50098.335938,4134.453125,570.823975,0.841324,1.347282,4654.915
2021-12-13,46737.480469,3784.226807,521.011597,0.782894,1.225348,4588.92
2021-12-14,46612.632813,3745.44043,511.22937,0.796249,1.222835,4696.1
2021-12-15,48896.722656,4018.388672,541.026978,0.827431,1.311847,4896.5
2021-12-16,47665.425781,3962.469727,526.246521,0.80623,1.240534,4797.86
2021-12-17,46202.144531,3879.486572,525.706299,0.799291,1.219892,4616.86
2021-12-18,46848.777344,3960.860107,533.891357,0.827379,1.242534,4672.299999999999
2021-12-19,46707.015625,3922.592529,529.972046,0.835033,1.244661,4700.0199999999995
2021-12-20,46880.277344,3933.844482,523.162476,0.879828,1.23824,4727.74
2021-12-21,48936.613281,4020.26001,528.710999,0.947646,1.280859,4862.69
2021-12-22,48628.511719,3982.099609,533.644958,0.954699,1.328041,4910.33
2021-12-23,50784.539063,4108.015625,548.72583,0.993285,1.474691,5098.25
2021-12-24,50822.195313,4047.98291,541.902039,0.912047,1.392367,5082.28
2021-12-25,50429.859375,4093.281006,547.326233,0.924819,1.453495,5106.57
2021-12-26,50809.515625,4067.328125,546.994995,0.92118,1.456045,5118.715
2021-12-27,50640.417969,4037.547607,562.641479,0.926184,1.512913,5130.86
2021-12-28,47588.855469,3800.893066,534.92804,0.85296,1.402264,4777.49
2021-12-29,46444.710938,3628.531738,514.000793,0.816714,1.330814,4698.75
2021-12-30,47178.125,3713.852051,518.909729,0.839649,1.360415,4675.95
2021-12-31,46306.445313,3682.632813,511.708313,0.831163,1.310209,4554.93
2022-01-01,47686.8125,3769.697021,527.352722,0.849472,1.376975,4578.485000000001
2022-01-02,47345.21875,3829.564941,531.396667,0.859118,1.377584,4578.485000000001
2022-01-03,46458.117188,3761.380371,512.135986,0.832885,1.321637,4602.04
2022-01-04,45897.574219,3794.056641,507.506104,0.824673,1.311658,4654.46
2022-01-05,43569.003906,3550.386963,475.056946,0.774358,1.236002,4399.78
2022-01-06,43160.929688,3418.408203,473.275604,0.781346,1.279782,4297.24
2022-01-07,41557.902344,3193.210449,447.788483,0.763074,1.211547,4108.6
2022-01-08,41733.941406,3091.972656,430.246155,0.747688,1.187512,4061.8550000000005
2022-01-09,41911.601563,3157.751465,438.80307,0.754505,1.17386,4038.4825
2022-01-10,41821.261719,3083.0979,424.933777,0.739335,1.128052,4015.11
2022-01-11,42735.855469,3238.111572,463.518311,0.770554,1.18511,4172.96
2022-01-12,43949.101563,3372.258301,487.007416,0.799548,1.304535,4325.7
2022-01-13,42591.570313,3248.288574,475.029114,0.768328,1.233161,4214.22
2022-01-14,43099.699219,3310.001465,489.867432,0.774297,1.290926,4253.04
2022-01-15,43177.398438,3330.530762,494.988068,0.781423,1.296263,4209.16
2022-01-16,43113.878906,3350.921875,498.427917,0.778954,1.407251,4187.219999999999
2022-01-17,42250.550781,3212.304932,475.709869,0.762742,1.594131,4165.28
2022-01-18,42375.632813,3164.025146,472.005066,0.752631,1.465541,4097.54
2022-01-19,41744.328125,3095.825928,462.822083,0.739749,1.341757,4072.2
2022-01-20,40680.417969,3001.120117,440.005432,0.719421,1.258055,4172.39
